name_clean,orbital_period,semi_major_axis,DL,star_mass,mass,method,M_lens,pi_rel,theta_E,te,thetas,s,q,u0,rho,piEE,piEN,r_s,a_s,v_para,v_perp,v_radial,DS,t0,W149,u,g,r,i,z,Y,alpha
hd20782b,591.9,1.381,36.02,1.0,1.9,Radial Velocity,1.0018137290445415,0.027634640326822828,15.015346827601906,11.80983569970162,0.000149757296077046,2.5533750006701874,0.0018137290445417174,-2.1617364831247707,9.973615514611704e-06,-5.642055022192607e-12,5.69953025272499e-13,0.7832770350908337,1,0.02691656620039539,-1.511922476057596,-2.6131726754493814,7830.0,2461638.763828608,24.1518,29.73,26.923,25.631,24.794,24.378,24.185,3.141592653589793
toi6008b,0.8574347,0.0108,23.02,0.23,0.0035,Transit,0.23000334107981887,0.04209820465425455,8.880017674661524,43.749936173285256,7.412991112253885e-05,0.05283291900419937,1.4526433995185378e-05,18.874760309765083,8.347946348582514e-06,-3.1667633644198725e-11,2.484156049311309e-11,37.855186457538565,1,90528.6382443358,-37124.768979272754,-16063.007630609321,745.0,2461638.763828608,28.3628,27.254,26.821,27.104,27.362,27.561,27.653,3.141592653589793
hd154857c,3452.0,5.36,64.2,1.718,2.58,Radial Velocity,1.7204628531236408,0.011966215684289842,12.948397809089649,38.909077818693646,0.004361842533639274,6.4478322186394506,0.0014335582791855986,-6.292741334433563,0.0003368634944608593,-5.286251964823353e-12,6.103839265414784e-12,0.31018176841177447,1,-0.16557284426652172,0.6957789261763089,0.5730858111231653,277.0,2461638.763828608,24.8298,30.182,27.467,26.197,25.422,25.035,24.849,3.141592653589793
psrj18242452lb,0.22571,0.008162,5600.0,1.4,22.0,Timing,1.421001073147325,0.0002163732791694877,1.582391665170694,4.040898888158166,0.00019273550458772556,0.002037130740469132,0.015000766533803679,490.8844730643339,0.0001218001262455683,-1.4641363802685936e-13,7.616698601920148e-13,981.7730203901488,1,9011358.63817135,7590939.299107378,-1915669.2659122802,2532.0,2461638.763828608,25.3458,30.921,28.101,26.807,25.979,25.569,25.378,3.141592653589793
lsrj16100040b,606.63,0.6,29.88,0.096,57.4,Radial Velocity,0.15079370902983924,0.03315372251807649,6.3807647229881965,34.703572962831785,0.0008391876214611478,3.147008572937427,0.5707678023941588,-2.829246489732615,0.0001315183458242518,3.4204479480478033e-11,1.9215682232636716e-11,0.6355241664096244,1,0.5352482296125242,-4.266470797475718,3.178926104587308,3190.0,2461638.763828608,23.1658,26.971,24.72,23.77,23.425,23.265,23.16,3.141592653589793
hd147513ab,528.4,1.32,12.9,0.92,1.21,Radial Velocity,0.9211550590231028,0.07525180614881612,23.759637215800627,55.6168075195047,0.007766246353544729,4.306697971267856,0.0012554989381553076,-4.074501516658896,0.0003268672111028708,-1.4480890780291172e-11,1.882407004990973e-11,0.4643929092179214,1,2.8082479954989137,1.9006035228678009,-2.273754061401045,441.0,2461638.763828608,20.8588,23.3,21.614,20.986,20.787,20.714,20.668,3.141592653589793
hd96700ac,19.88,0.141,25.6,1.06,0.011,Radial Velocity,1.0600105005365736,0.03870826691462983,18.27982011019394,85.80609373941624,0.00042212286202746615,0.3013056182608989,9.906166578926957e-06,3.017583706710484,2.309228753252691e-05,1.3949095292573455e-11,1.4078270949411694e-11,6.637778649942766,1,-447.7691329198745,158.88532668501455,42.48129732541442,2823.0,2461638.763828608,23.8828,29.388,26.608,25.327,24.508,24.102,23.912,3.141592653589793
hd23965b,4445.7,5.58,43.0822,1.2,43.9,Radial Velocity,1.2419066868712534,0.022488898960001266,15.081465663365861,93.27738558641643,0.0027259234898059084,8.58801465290844,0.03492223905937781,-8.471573305237783,0.00018074658993040736,9.245062676466931e-12,2.1294285929347988e-13,0.23288269534131206,1,-0.41396372257169345,0.022350239122519662,-0.5159416051431017,1384.0,2461638.763828608,20.8278,22.786,21.334,20.805,20.647,20.6,20.572,3.141592653589793
gj676ad,3.6,0.0413,16.45,0.71,0.014,Radial Velocity,0.7100133643192755,0.06065557528036893,18.72766340146285,101.3068353314843,0.0003224866857450616,0.13406041341367927,1.8822984895169788e-05,7.325263144796099,1.7219803604536788e-05,-1.9569285833783227e-11,2.1351733538241905e-11,14.918647116419557,1,6231.11297714256,5929.6180986723775,-7797.64092705346,7424.0,2461638.763828608,22.6528,26.855,24.482,23.423,23.004,22.802,22.678,3.141592653589793
hd156098c,7841.6,8.415,48.249,1.29,5.228,Radial Velocity,1.2949906186551914,0.020427844373364028,14.677752212361867,48.09116332335672,0.0008276139454901852,11.88245701541593,0.0038686966319314967,-11.798299336688153,5.638560547391949e-05,-6.5101795317657224e-12,9.226423932318047e-12,0.16831535745555504,1,0.0700201735706651,0.19238001267187455,0.14988367006275463,3356.0,2461638.763828608,22.6458,26.338,24.125,23.205,22.876,22.726,22.627,3.141592653589793
hd91669b,497.5,1.205,71.725,0.914,38.09,Radial Velocity,0.9503604943718915,0.013760189609046765,10.319802048563707,13.636807540759273,0.00019103063887579883,1.6279652229512098,0.03978172250754003,-1.013701486907034,1.851107588855216e-05,6.431898327909085e-12,6.009685694765776e-12,1.228527472088352,1,5.933916093151598,-0.9936487409081396,6.096600805629801,5496.0,2461638.763828608,25.7298,31.391,28.537,27.239,26.385,25.962,25.768,3.141592653589793
toi732ac,12.252284,0.0757,22.04,0.38,0.0253,Transit,0.3800241512341194,0.04523112635220988,11.831485356204755,50.72689465474249,0.0001864816681037533,0.29029865172615243,6.35558792616419e-05,3.1544297135413872,1.5761475629596852e-05,-2.3604870801005598e-11,1.258463090553996e-11,6.88945673053508,1,-1066.8926647388892,-253.90150198627077,624.2842077553058,7096.0,2461638.763828608,21.4818,26.706,24.06,22.814,22.056,21.677,21.494,3.141592653589793
hd83342b,45.522149,0.2652,79.6682,1.24,0.4012,Transit,1.2403829832066682,0.01211114255988706,11.06077169568182,47.58767776084056,0.0006784325898691636,0.30095605581596513,0.0003088574247326558,3.0217881810087652,6.133682246908929e-05,-7.0452101640785245e-12,4.558442618172357e-12,6.64548847364946,1,-303.049361532525,-186.96007454493426,-274.12575887898777,2268.0,2461638.763828608,21.7278,26.827,24.231,23.001,22.279,21.917,21.738,3.141592653589793
k2280b,19.895202,0.1488,396.9,1.11,0.1167,Transit,1.1101114011471043,0.0023140609499665145,4.573889292449581,32.72313176035027,0.00019787385094804363,0.08196646088079605,0.00010036139378758577,12.118145502649037,4.326161791337778e-05,3.318740830415507e-12,1.6665472513039521e-12,24.400223927059667,1,-1919.7607066745447,818.5846692014371,2247.977686943536,4867.0,2461638.763828608,24.1048,30.218,27.217,25.882,24.88,24.385,24.166,3.141592653589793
gj896ab,284.39,0.64282,6.2565,0.43589,2.26,Astrometry,0.43804738296877066,0.15969673025595385,23.86841209372677,132.57952231237047,0.0001106637558873124,4.304615886336584,0.004949374770631751,-4.072307121418875,4.63641047643876e-06,-4.4517156813141094e-11,1.2188691419245875e-11,0.46461752983541754,1,-0.2552186120754969,4.0748696828333815,-5.583083167834553,7297.0,2461638.763828608,25.0978,32.147,28.842,27.428,26.107,25.473,25.2,3.141592653589793
toi2095c,28.17221,0.137,41.917,0.465,0.0233,Transit,0.46502224204565146,0.023731418630853804,9.480116697812168,26.465815486533973,0.00011400639784754068,0.3447598563653254,4.783235623975327e-05,2.5558098635046935,1.2025843297250889e-05,-1.6730284024318185e-11,1.1400861400255354e-11,5.801139439740038,1,-244.85164952516178,8.242774765976307,456.0061063951228,7984.0,2461638.763828608,23.5228,29.693,26.676,25.339,24.308,23.804,23.582,3.141592653589793
toi554c,3.04405,0.0443,45.6181,1.24,0.0135,Transit,1.2400128870221583,0.021448310174962022,14.717180299327428,58.76921337439592,0.0012555655192801173,0.06598449889702976,1.0392759805311199e-05,15.089090052180817,8.531291278245034e-05,-5.378001788710044e-12,7.392960350733533e-12,30.310149102155695,1,9553.602364797398,3790.7922494189397,-16638.919325762814,2115.0,2461638.763828608,21.5218,25.454,23.154,22.172,21.808,21.637,21.527,3.141592653589793
wasp83b,4.071252,0.059,300.0,1.11,0.3,Transit,1.1102863782701906,0.0031831831831831835,5.364920515371302,14.65138090653178,0.00046203568896496436,0.03665789010353223,0.00025799844161333103,27.242598967716642,8.61216280168854e-05,-2.903424226099224e-12,2.4442295170625882e-12,54.55851371564035,1,-20403.347668308943,21693.70422809366,21398.602158250582,6660.0,2461638.763828608,21.5038,24.755,22.701,21.893,21.62,21.502,21.424,3.141592653589793
bd261888b,536.78,1.19,38.0,0.76,26.0,Radial Velocity,0.7848194500832024,0.026183636705083706,12.936441602742805,55.83093049912608,0.0004922956725712537,2.420742151152646,0.032657171162108485,-2.007645696611279,3.805495264376847e-05,1.2218113584381702e-11,1.344499806541394e-11,0.826192909082734,1,-3.0615880902776476,0.09040986844341517,5.166958366551942,7567.0,2461638.763828608,21.1848,23.542,21.937,21.32,21.121,21.048,21.0,3.141592653589793
kepler23c,10.7421,0.099,856.34,1.11,2.7,Transit,1.1125774044317174,0.001030586257724319,3.055781248881708,13.073779352894624,0.00011882894021660085,0.03783264475184398,0.0023219859745199794,26.39436649330232,3.8886599052234975e-05,-2.4639507435557503e-13,1.492491325705364e-12,52.86439827610833,1,5876.592476575581,-2726.3618785098633,6965.130571288807,7290.0,2461638.763828608,23.7948,30.381,27.249,25.88,24.698,24.122,23.873,3.141592653589793
hd22781b,528.07,1.167,31.79,0.75,13.65,Radial Velocity,0.7630302112936812,0.031240915599136575,13.933098710642307,95.26971536004164,0.00025039852807595876,2.63470875267988,0.017373615058241712,-2.2551601596967448,1.797148884653352e-05,-8.19641366010613e-12,8.507947853123632e-12,0.7590971859662707,1,-0.15502159565948925,-1.6214830196993244,0.31291257291144275,4640.0,2461638.763828608,23.9688,29.517,26.737,25.464,24.616,24.195,24.001,3.141592653589793
toi402b,4.7559804,0.05245,44.86,0.851,0.02051,Transit,0.8510195787277387,0.021635405806106605,12.245239081083925,69.65788959559379,0.0008495027423180289,0.09548143872789817,2.300673059778009e-05,10.377758316799746,6.937412464492547e-05,-5.5260328539291395e-12,4.103734141659573e-12,20.946479511055287,1,-596.25765323087,-1906.4424275642261,-10009.962528436772,1524.0,2461638.763828608,24.0748,29.514,26.786,25.524,24.702,24.293,24.101,3.141592653589793
gj1245ab,6147.0,1.93,4.69134,0.135,33.5,Imaging,0.1669789068379724,0.21301247212394944,17.019558633742378,29.238345104319173,0.00027209505916242325,24.17197333510412,0.23688079139238802,-24.130603109093332,1.598719831799734e-05,-7.519506786663583e-11,5.821891684137775e-11,0.08274045202157614,1,0.04499757370447853,-0.2184505668609083,0.07445605969358438,6838.0,2461638.763828608,23.9598,28.719,26.237,25.056,24.446,24.14,23.977,3.141592653589793
hatp6b,3.8529972,0.0494,200.0,1.29,1.11,Transit,1.291059599599706,0.004695028972247637,7.0259855812780065,12.62518834440496,0.0005387761164316929,0.03515521020398555,0.0008213950385317448,28.410130543957994,7.668335071272535e-05,-4.091643419448179e-12,3.287595809508982e-12,56.89057150832396,1,20246.343056455364,29394.23356130431,14583.457831942753,3279.0,2461638.763828608,19.5138,24.387,21.879,20.691,20.028,19.696,19.526,3.141592653589793
gj3473b,1.1980035,0.01589,27.39,0.36,0.00585,Transit,0.36000558437626873,0.03610661178295683,10.288758117173192,24.100389420736178,0.0004892411607692614,0.056385691077421723,1.551215630200153e-05,17.67861020756158,4.755104116527516e-05,-1.7731227785223156e-11,1.6983726795794735e-11,35.469991797278006,1,-24700.97760430695,-41588.79959839915,-19048.95197202216,2481.0,2461638.763828608,23.1638,28.665,25.913,24.65,23.806,23.387,23.193,3.141592653589793
toi2015b,3.3452,0.03,47.32,0.342,0.0418,Transit,0.3420399020389799,0.020999928949634268,7.648253421823458,40.7993619716634,7.224322159920572e-06,0.08289231125673417,0.00011667262859625081,11.980952752766138,9.44571493840248e-07,9.398267319350146e-13,1.18289069915621e-11,24.127690128045742,1,5276.637825797807,-12496.336203886725,3523.30397299312,7531.0,2461638.763828608,27.3838,25.99,25.683,26.018,26.307,26.526,26.639,3.141592653589793
wasp71ab,2.9036747,0.04631,200.0,1.572,2.258,Transit,1.5741554737803027,0.0045961227786752825,7.675993408068045,55.43369310918401,0.001741402292379032,0.03016547666086106,0.001371166526910137,33.120313504414696,0.00022686344291915198,3.746082342025322e-12,2.6504379660602546e-12,66.30095796215112,1,-16485.754747525636,25859.350086558465,-43452.24224703476,2476.0,2461638.763828608,19.9298,21.538,20.238,19.785,19.662,19.638,19.623,3.141592653589793
toi2134b,9.2292005,0.078,22.62,0.69,0.02873,Transit,0.6900274254923418,0.044071188956609865,15.73712991348205,62.44694035792043,7.436634815095399e-06,0.219117201232152,3.9747090350635804e-05,4.3446504736776435,4.7255343610809295e-07,8.94565824600905e-12,2.7472838495416396e-13,9.12753534981959,1,-2122.8852808445913,-1583.650385763216,1904.6787357271605,7274.0,2461638.763828608,27.9428,26.711,26.3,26.619,26.898,27.107,27.208,3.141592653589793
wolf1061c,17.8719,0.089,4.29,0.25,0.0107,Radial Velocity,0.25001021415830343,0.2329635463861817,21.778994780842897,49.84455860613596,0.0002110454800715032,0.9525655777358991,4.08566332138871e-05,0.09723091226203373,9.69032235854805e-06,1.8848423156533816e-11,4.340406249980558e-11,2.0995929799958657,1,30.196152530301287,82.90399418482583,-117.08290405586013,7316.0,2461638.763828608,24.2948,29.387,26.815,25.597,24.857,24.487,24.304,3.141592653589793
toi1472b,6.36381,0.065,121.8,0.86,0.0519,Transit,0.8600495434407429,0.008082824536352739,7.524164479017878,1.1426589641071176,0.000307021975119979,0.07092637887521971,5.760865202675345e-05,14.028200291038285,4.0804793140308155e-05,-4.769955264407777e-12,6.6292682721420214e-12,28.19825333982701,1,-5028.230003209397,3403.83264622738,5392.148700004077,7852.0,2461638.763828608,23.3538,27.656,25.242,24.162,23.729,23.518,23.39,3.141592653589793
xo4b,4.12473,0.05485,293.0,1.32,1.616,Transit,1.3215426242820945,0.0032789749110400846,5.9405219476166335,32.6281168166308,0.00019197130206967104,0.03151261233246002,0.0011686547591624463,31.701813379493853,3.2315561454442717e-05,3.6946465390533846e-13,3.603338225325132e-12,63.466651983652625,1,-8102.447371220557,3812.5964597853117,-5816.475537294552,7463.0,2461638.763828608,24.8898,30.077,27.469,26.238,25.472,25.087,24.901,3.141592653589793
k2401b,6.293099,0.05857,200.727,0.676,0.01834,Transit,0.676017507258251,0.004850502047446181,5.1675809442135865,30.84197632614825,0.00014230102562220196,0.05646536529921405,2.5898311022185527e-05,17.65350595430401,2.7537261081811197e-05,9.665292803943953e-13,5.6773016824446455e-12,35.41994263920645,1,9003.73146001371,7919.451123147419,12678.989419934323,7611.0,2461638.763828608,25.7728,31.488,28.64,27.352,26.457,26.015,25.815,3.141592653589793
hats5b,4.763387,0.0542,257.0,0.936,0.237,Transit,0.9362262388334507,0.0037637593412950623,5.356934025994725,33.7461759211213,0.00022932334999499753,0.03936859043080716,0.00024170815539607907,25.361591643529422,4.2808694092963864e-05,-4.617204378736645e-12,2.510020498814022e-12,50.80192046792046,1,11570.635831588534,-16815.99314371531,22452.51600839969,7856.0,2461638.763828608,20.6258,25.625,23.079,21.878,21.173,20.819,20.643,3.141592653589793
kepler411ad,58.02035,0.2757,153.676,0.87,0.04782,Transit,0.8700456486962683,0.005844506436312067,6.435168315455331,36.463579120908,0.004660800484193719,0.2787859017639822,5.24697658257622e-05,3.308196057053259,0.0007242701753425599,5.336362465563017e-12,5.874283132311253e-12,7.173963917634483,1,30.64943562897078,25.733061478023863,40.17442757886268,1509.0,2461638.763828608,16.8738,17.645,16.628,16.403,16.381,16.418,16.436,3.141592653589793
lalande21185c,2946.0,2.94,2.55,0.46,0.0428,Radial Velocity,0.46004085663321387,0.3920103425985779,38.32321491976976,88.23354109310142,0.00020232385740874103,30.08466744985483,8.881876785627631e-05,-30.051427926710133,5.279407216547702e-06,3.934328154770165e-11,6.217183214964978e-11,0.06647904628939652,1,-0.12353010718429601,0.5705922660477031,0.22805082732782467,6825.0,2461638.763828608,22.6018,27.884,25.237,24.001,23.206,22.808,22.619,3.141592653589793
wasp112b,3.0353992,0.0382,450.0,0.807,0.88,Transit,0.807840042925893,0.0017795484727755645,3.4216262541681255,10.760942756085742,0.0003861299788643682,0.024809515295681317,0.0010409453852453605,40.28230604427648,0.0001128498410350914,-3.451975327721549e-12,1.910638294934491e-12,80.61423111914432,1,2618.658309981066,4080.685321583581,28717.04530375919,2259.0,2461638.763828608,23.6948,30.351,27.225,25.861,24.635,24.036,23.777,3.141592653589793
k224c,42.34732,0.262,170.5,1.091,0.0516,Transit,1.0910492570624728,0.005724078806268406,7.1316488546166585,3.5319927236994726,0.00016727932478411355,0.21547007190361728,4.514854488800841e-05,4.4255456903564605,2.34559115562491e-05,1.85631651182948e-12,5.0648390513841405e-12,9.282031524520155,1,-311.91285455951606,379.6984607458133,-2.2624736000293746,7091.0,2461638.763828608,24.0868,29.819,26.993,25.712,24.792,24.336,24.13,3.141592653589793
wasp132d,1816.6,2.71,123.17,0.789,5.16,Radial Velocity,0.7939257062472816,0.007890393125519823,7.142565359966485,38.655519925957684,0.0007753061082336312,3.0804213605029394,0.006242973697441973,-2.7557904470759755,0.0001085472892665653,4.856676528170379e-12,3.424269113219383e-12,0.6492618268539277,1,-1.399783781957914,0.5330909632278236,-0.329599989663381,4377.0,2461638.763828608,20.9888,23.976,22.04,21.292,21.044,20.941,20.874,3.141592653589793
hats32b,2.8126548,0.04024,839.0,1.099,0.92,Transit,1.0998782266952518,0.0009758190544573477,2.956459402894618,20.14576027187313,0.0004332677879934248,0.016222735651102806,0.0007991143723856041,61.62566193205726,0.00014654954760049126,-1.669210426143221e-12,1.284021305588233e-12,123.28376933541674,1,-41519.5664895223,-10082.42835523486,-14476.158541244245,4628.0,2461638.763828608,23.5458,28.195,25.737,24.573,24.011,23.727,23.572,3.141592653589793
maxij1957032b,0.0422806,0.00267,5000.0,1.4,17.0,Timing,1.4162281019774783,6.945169712793735e-05,0.8949999386093188,5.217337965866342,0.0001418799355582864,0.0005966480856185836,0.011591501412484662,1676.0292509349088,0.00015852507853659099,-4.648067534901125e-13,5.128699338451667e-13,3352.0596951659886,1,-161397329.57759976,-170621004.4532028,174309305.02565226,7660.0,2461638.763828608,25.3708,31.105,28.256,26.971,26.064,25.616,25.414,3.141592653589793
